Date,1m-Libor,EWJ,GLD,MUB,VNQ,DBA,EWL,GOVT,QQQ,VNQI,EWA,EWQ,GWX,SPY,VWO,EWC,EWT,HYEM,TIP,VWOB,EWG,EWU,HYG,UNG,WIP,EWH,EWY,IWM,USO
9/27/2017,1.235,52.30635071,121.9800034,100.8941422,70.47547913,18.48864937,31.92912292,23.42261314,140.4828949,49.6420784,19.0983448,28.20016861,29.93587494,232.932724,38.88698959,26.39819717,32.4424324,19.4238472,102.9162979,66.95531464,29.02053642,29.74797821,71.98222351,26.63999939,49.80668259,21.60671425,63.40589905,140.3045502,84.16000366
9/28/2017,1.235,52.34392929,122.2099991,100.8577423,70.95464325,18.35227394,32.01219559,23.42261314,140.4342957,49.66736984,19.06422806,28.29272079,30.03090668,233.2121887,38.90503693,26.49891853,32.29811859,19.4238472,102.8440323,67.07131958,29.16632271,29.84265709,71.98222351,26.31999969,49.96361923,21.63320541,63.322155,140.6756744,83.44000244
9/29/2017,1.23222,52.35334015,121.5800018,100.8486404,71.10012054,18.48864937,32.33527374,23.40406418,141.4456635,50.08041763,19.14099503,28.59813881,30.25553703,234.0319672,39.30193329,26.49891853,32.55967712,19.47091103,102.6181641,67.26197815,29.54901314,29.99759293,72.08777618,26.28000069,49.96361923,21.80097389,64.25254822,141.0087128,83.44000244
10/2/2017,1.23333,52.35334015,120.7699966,100.8477402,70.99743652,18.42046165,32.36296844,23.37992287,141.5720825,49.92025757,19.22629547,28.53335381,30.19505882,235.0473938,39.3380127,26.51722908,32.73104477,19.50087166,102.4807739,67.24780273,29.47612,29.92012596,72.05109406,25.52000046,49.83710861,21.84512329,64.40141296,142.7406311,81.68000031
10/3/2017,1.23778,52.66345215,120.8300018,100.8750839,70.8947525,18.43020439,32.5291214,23.39850044,141.8735352,50.33329773,19.14099503,28.64441681,30.24689293,235.5503845,39.8792305,26.62710953,32.78516006,19.54027557,102.5801773,67.23952484,29.58546066,29.99759293,72.1815567,25.23999977,49.63648987,21.97756767,65.01546478,143.0546722,81.44000244
10/4/2017,1.23778,52.67284775,121.1699982,100.9297409,71.25414276,18.43020439,32.49219894,23.41706657,142.0096436,50.40074539,19.03863525,28.60739326,30.21233368,235.8298492,39.92433929,26.65457916,32.72202682,19.55604935,102.670578,67.21455383,29.59457016,30.02341843,72.10820007,25.55999947,49.75860596,22.01289368,65.09919739,142.5978851,80.63999939
10/5/2017,1.23778,52.64466095,120.5199966,100.9297409,71.51085663,18.55683708,32.40911865,23.38921356,143.4003448,50.42603302,18.95333862,28.59813881,30.25553703,237.2271729,40.1769104,26.54469872,33.0467186,19.55604935,102.5621338,67.18127441,29.58546066,29.87708855,72.19790649,25.28000069,49.47946167,22.24246597,65.59231567,142.9880676,82
10/6/2017,1.235,52.61647034,121.0899963,100.884201,71.2798233,18.59580231,32.33527374,23.35207558,143.5947723,50.25743866,18.95333862,28.59813881,30.16914177,236.957016,40.02355957,26.50807762,32.96554565,19.54816055,102.4807739,67.15631866,29.59457016,29.83405113,72.0918808,25,49.4969101,22.09235954,65.3411026,142.788208,79.76000214
10/9/2017,1.23722,52.68224716,122.0800018,100.9661942,71.45096588,18.46916771,32.24296951,23.37992287,143.4294739,50.12256622,18.96186638,28.55186462,30.13458061,236.5657806,39.88825607,26.51722908,33.02867889,19.44568825,102.5168991,67.03149414,29.57634735,29.89430428,72.10003662,24.68000031,49.51435852,22.03055,65.29458618,142.1981964,80
10/10/2017,1.23778,53.05814743,122.4000015,100.9570847,71.66488647,18.58606148,32.56604385,23.39850044,143.536438,50.65363312,19.11540794,28.82951546,30.35921288,237.1899109,40.27613068,26.65457916,33.24514389,19.44568825,102.6977081,67.15631866,29.78591347,30.264431,72.15710449,25.07999992,49.72370911,22.22480774,66.12262726,142.6073914,82.23999786
10/11/2017,1.23889,53.33066559,122.7900009,101.030014,71.90447998,18.60554504,32.58450317,23.39850044,143.964325,50.61148453,19.16658401,28.8850441,30.45424461,237.5625153,40.39339447,26.81023788,33.71414948,19.47722816,102.8242416,67.19788361,29.95903587,30.264431,72.08370972,25.23999977,49.95923615,22.09235954,66.78320313,142.5027466,82.87999725
10/12/2017,1.23889,53.26489639,122.8899994,101.1029129,72.36654663,18.57631874,32.59373856,23.41706657,143.701767,50.77164459,19.30306244,28.82951546,30.43696022,237.2085419,40.39339447,26.71867371,33.84041977,19.54027557,103.0140686,67.31439209,29.92258644,30.33329391,72.00215912,26,49.89818573,22.10118675,67.18327332,142.398056,81.83999634
10/13/2017,1.23667,53.92271805,123.8199997,101.1940613,72.55480194,18.64450645,32.68603897,23.45420265,144.256073,51.00768661,19.58454895,28.755476,30.61839294,237.4973297,40.75421906,26.79192734,34.11100006,19.5323925,103.1586914,67.38925934,29.92258644,30.4279747,72.03475952,26.04000092,50.15117645,22.26895714,67.76942444,142.1410828,82.95999908
10/16/2017,1.23666,54.16704941,122.9700012,101.2851486,72.19542694,18.55683708,32.53834915,23.44492912,144.7520599,50.97395706,19.61013412,28.72771263,30.59247589,237.8140259,40.71813202,26.70951653,34.13805389,19.54027557,102.9236755,67.40591431,29.85881042,30.32468605,72.07556915,25.76000023,50.08136749,22.35725594,67.32283783,142.0174103,83.68000031
10/17/2017,1.23777,54.11066437,122.1299973,101.4127502,72.28100586,18.43020439,32.38142395,23.44492912,144.9367828,50.82222748,19.67837715,28.68143463,30.52336502,237.9817352,40.51968765,26.70036125,34.05688095,19.57180786,102.7338791,67.39759827,29.81324959,30.17835426,72.1815567,25.55999947,50.10754395,22.35725594,67.31352234,141.6082153,83.91999817
10/18/2017,1.23888,54.05427933,121.6699982,101.3580933,72.2039566,18.45942688,32.42758179,23.39850044,144.7617645,51.06668472,19.67837715,28.83877182,30.48880005,238.2146149,40.55576706,26.81023788,34.03884888,19.59545898,102.6073151,67.38925934,29.97725868,30.2213974,72.25496674,25.36000061,49.8545723,22.41906166,67.47168732,142.2838745,83.83999634
10/19/2017,1.23888,53.93211365,122.3899994,101.385437,71.99004364,18.6250248,32.36296844,23.41706657,144.2269135,50.83065414,19.7124939,28.87578773,30.35921288,238.2797852,40.25810242,26.85602188,34.06590652,19.63486862,102.7428741,67.48075867,29.90436363,30.08367538,72.2631073,25.44000053,49.8807373,22.21597672,67.01579285,142.0649872,82.80000305
10/20/2017,1.23788,54.05427933,121.6100006,101.2395859,71.57929993,18.4983902,32.16912079,23.35207558,144.6158752,50.71263885,19.7124939,28.72771263,30.3246479,239.5094452,40.42046356,26.64542198,34.09296417,19.61122513,102.5078964,67.34768677,29.73124504,30.10949898,72.32836151,25.47999954,49.63648987,22.17182732,67.52751923,142.7216187,83.44000244
10/23/2017,1.23788,54.18584442,121.8000031,101.2760315,71.30548096,18.55683708,32.04912186,23.36135864,143.6725922,50.24058151,19.59307861,28.69068909,30.23825455,238.5778961,40.05964279,26.58132744,33.88551712,19.54027557,102.5168991,67.22286224,29.64012718,30.03202438,72.24679565,25.76000023,49.46201706,22.01289368,67.32283783,141.6558075,83.36000061
10/24/2017,1.23955,54.63692856,121.3300018,101.1758194,70.87763977,18.67373085,31.82758141,23.31493378,143.9156799,50.42603302,19.6186657,28.80175018,30.35921288,238.9970856,40.16788483,26.59048462,33.91257477,19.59545898,102.3722839,67.22286224,29.74946785,29.95455933,72.24679565,25.87999916,49.29626083,21.95991325,67.65777588,141.9508057,84.31999969
10/25/2017,1.23999,54.19524002,121.3499985,100.9297409,70.6722641,18.66398811,31.63374138,23.28707695,143.371109,50.00455093,19.35424423,28.820261,30.29009438,237.8140259,40.0776825,26.29747391,33.85845947,19.54027557,102.2638397,67.12303162,29.74035835,29.97177505,72.04293823,25.39999962,49.23520279,21.86278152,67.62985992,141.2656403,83.83999634
10/26/2017,1.24166,54.48655701,120.3300018,100.8295135,70.09040833,18.722435,31.6522007,23.25921822,142.9140625,50.02983475,19.35424423,28.84802628,30.29873085,238.1214294,39.87022781,26.23337936,33.86747742,19.5323925,102.2186127,66.86512756,29.78591347,29.82544899,71.95321655,25.04000092,48.75542068,21.93342209,67.31352234,141.5606537,84.55999756
10/27/2017,1.24233,54.9000473,120.9000015,100.8477402,70.40700531,18.77114296,31.58758545,23.3056488,147.0762329,50.10571289,19.44806862,28.87578773,30.43696022,240.0683746,40.35731888,26.39819717,34.21021271,19.57180786,102.5440216,67.11473083,29.83147812,29.85126305,72.14894867,24.44000053,48.72925186,22.02171898,68.40206909,142.5407867,86.72000122
10/30/2017,1.24214,54.88125992,121.1299973,100.9661942,70.34710693,18.83933067,31.70758057,23.37064171,147.4068756,49.96240997,19.41394997,28.96833992,30.54928017,239.174118,40.03258514,26.48060608,34.18315125,19.57969475,102.8152084,67.37261963,29.96814919,29.94594955,72.13265228,24.52000046,48.9037056,21.77448273,68.03922272,141.0372314,86.95999908
10/31/2017,1.24333,55.11619186,120.6699982,100.9388504,70.33854675,18.93674088,31.87373734,23.3427906,147.9611816,50.2911644,19.36277199,29.05163765,30.73070908,239.5467072,40.25810242,26.36157227,34.36354065,19.61122513,102.8603973,67.35599518,30.13215637,30.17835426,72.14894867,23.92000008,49.06072998,21.79214287,69.55576324,142.0364532,87.44000244
11/1/2017,1.24333,55.42631531,121.1100006,100.9051056,70.68082428,18.93674088,31.68912125,23.37626457,147.9125671,50.24058151,19.45659828,29.01461411,30.77390671,239.8634186,40.35731888,26.45313454,34.30040359,19.6278553,102.9672546,67.3601532,30.38728333,30.01480865,72.0801239,23.87999916,49.17098618,22.01289368,70.9234314,141.0943451,87.19999695
